url,locale,tool_slug,page_type,content_cluster,action,source,target,outcome,function,audience,intent_signature,signature_confidence,source_of_truth
https://funnytools.win/es/herramientas/crear-grafico-barras/,es,bar-chart-maker,tool,draw,create,bar-chart,bar-chart,created-artifact,bar-chart,general,create|bar-chart|bar-chart|created-artifact|bar-chart|general,MEDIUM,slug-derived fallback
https://funnytools.win/es/herramientas/crear-grafico-circular/,es,pie-chart-maker,tool,draw,create,pie-chart,pie-chart,created-artifact,pie-chart,general,create|pie-chart|pie-chart|created-artifact|pie-chart|general,MEDIUM,slug-derived fallback
https://funnytools.win/es/herramientas/crear-grupos-clase/,es,group-generator,tool,study,generate,group,group,generated-result,group,general,generate|group|group|generated-result|group|general,MEDIUM,slug-derived fallback
https://funnytools.win/es/herramientas/crear-plano-asientos-aula/,es,seating-chart,tool,study,use,seating-chart,seating-chart,tool-result,seating-chart,general,use|seating-chart|seating-chart|tool-result|seating-chart|general,MEDIUM,slug-derived fallback
https://funnytools.win/es/herramientas/cronometro-online/,es,stopwatch,tool,time,use,stopwatch,stopwatch,tool-result,stopwatch,general,use|stopwatch|stopwatch|tool-result|stopwatch|general,MEDIUM,slug-derived fallback
https://funnytools.win/es/herramientas/decidir-entre-dos-opciones/,es,this-or-that,tool,random,use,this-or-that,this-or-that,tool-result,this-or-that,general,use|this-or-that|this-or-that|tool-result|this-or-that|general,MEDIUM,slug-derived fallback
https://funnytools.win/es/herramientas/dividir-pdf/,es,split-pdf,tool,pdf,split,pdf,pdf-files,separate-documents,pdf-document-assembly,general,split|pdf|pdf-files|separate-documents|pdf-document-assembly|general,HIGH,explicit functional rule
https://funnytools.win/es/herramientas/editor-markdown-online/,es,markdown-previewer,tool,text,preview,markdown-previewer,markdown-previewer,preview,markdown-previewer,general,preview|markdown-previewer|markdown-previewer|preview|markdown-previewer|general,MEDIUM,slug-derived fallback
https://funnytools.win/es/herramientas/eliminar-lineas-duplicadas/,es,remove-duplicate-lines,tool,text,remove,remove-duplicate-lines,remove-duplicate-lines,cleaned-output,remove-duplicate-lines,general,remove|remove-duplicate-lines|remove-duplicate-lines|cleaned-output|remove-duplicate-lines|general,MEDIUM,slug-derived fallback
https://funnytools.win/es/herramientas/eliminar-lineas-vacias/,es,remove-empty-lines,tool,text,remove,remove-empty-lines,remove-empty-lines,cleaned-output,remove-empty-lines,general,remove|remove-empty-lines|remove-empty-lines|cleaned-output|remove-empty-lines|general,MEDIUM,slug-derived fallback
https://funnytools.win/es/herramientas/eliminar-paginas-pdf/,es,delete-pdf-pages,tool,pdf,delete,pdf,pdf,remove-selected-pages,pdf-page-editing,general,delete|pdf|pdf|remove-selected-pages|pdf-page-editing|general,HIGH,explicit functional rule
https://funnytools.win/es/herramientas/extraer-paginas-pdf/,es,extract-pdf-pages,tool,pdf,extract,pdf,pdf,new-document-from-selected-pages,pdf-page-editing,general,extract|pdf|pdf|new-document-from-selected-pages|pdf-page-editing|general,HIGH,explicit functional rule
https://funnytools.win/es/herramientas/formatear-validar-json/,es,json-formatter,tool,text,format,json-formatter,json-formatter,formatted-output,json-formatter,general,format|json-formatter|json-formatter|formatted-output|json-formatter|general,MEDIUM,slug-derived fallback
https://funnytools.win/es/herramientas/generador-codigo-barras/,es,barcode-generator,tool,image,generate,barcode,barcode,generated-result,barcode,general,generate|barcode|barcode|generated-result|barcode|general,MEDIUM,slug-derived fallback
https://funnytools.win/es/herramientas/generador-codigo-qr/,es,qr-code-generator,tool,image,generate,qr-code,qr-code,generated-result,qr-code,general,generate|qr-code|qr-code|generated-result|qr-code|general,MEDIUM,slug-derived fallback
https://funnytools.win/es/herramientas/generador-colores-hex-rgb-hsl/,es,color-generator,tool,random,generate,color,color,generated-result,color,general,generate|color|color|generated-result|color|general,MEDIUM,slug-derived fallback
https://funnytools.win/es/herramientas/generador-contrasenas-seguras/,es,password-generator,tool,random,generate,password,password,generated-result,password,general,generate|password|password|generated-result|password|general,MEDIUM,slug-derived fallback
https://funnytools.win/es/herramientas/generador-grupos-aleatorios/,es,random-group-generator,tool,random,generate,random-group,random-group,generated-result,random-group,general,generate|random-group|random-group|generated-result|random-group|general,MEDIUM,slug-derived fallback
https://funnytools.win/es/herramientas/generador-informe-apa-7/,es,apa-7-report-generator,tool,statistics,generate,apa-7-report,apa-7-report,generated-result,apa-7-report,general,generate|apa-7-report|apa-7-report|generated-result|apa-7-report|general,MEDIUM,slug-derived fallback
https://funnytools.win/es/herramientas/generador-numeros-aleatorios/,es,random-number-picker,tool,random,select,random-number-picker,random-number-picker,selected-result,random-number-picker,general,select|random-number-picker|random-number-picker|selected-result|random-number-picker|general,MEDIUM,slug-derived fallback
https://funnytools.win/es/herramientas/generador-uuid-v4/,es,uuid-generator,tool,random,generate,uuid,uuid,generated-result,uuid,general,generate|uuid|uuid|generated-result|uuid|general,MEDIUM,slug-derived fallback
https://funnytools.win/es/herramientas/interpretar-resultados-spss/,es,spss-result-interpreter,tool,statistics,interpret,spss-result-interpreter,spss-result-interpreter,interpreted-result,spss-result-interpreter,general,interpret|spss-result-interpreter|spss-result-interpreter|interpreted-result|spss-result-interpreter|general,MEDIUM,slug-derived fallback
https://funnytools.win/es/herramientas/ordenar-lineas-texto/,es,sort-lines,tool,text,sort,sort-lines,sort-lines,sorted-output,sort-lines,general,sort|sort-lines|sort-lines|sorted-output|sort-lines|general,MEDIUM,slug-derived fallback
https://funnytools.win/es/herramientas/ordenar-paginas-pdf/,es,pdf-page-reorder,tool,pdf,reorder,pdf,pdf,reordered-document,pdf-page-editing,general,reorder|pdf|pdf|reordered-document|pdf-page-editing|general,HIGH,explicit functional rule
https://funnytools.win/es/herramientas/pizarra-dibujo-online/,es,sketchpad,tool,draw,create,sketchpad,sketchpad,created-artifact,sketchpad,general,create|sketchpad|sketchpad|created-artifact|sketchpad|general,MEDIUM,slug-derived fallback
https://funnytools.win/es/herramientas/que-comer-hoy/,es,what-to-eat,tool,random,convert,what,eat,eat-output,directional-conversion,general,convert|what|eat|eat-output|directional-conversion|general,MEDIUM,slug-derived fallback
https://funnytools.win/es/herramientas/recordatorio-descansos/,es,break-reminder,tool,time,use,break-reminder,break-reminder,tool-result,break-reminder,general,use|break-reminder|break-reminder|tool-result|break-reminder|general,MEDIUM,slug-derived fallback
https://funnytools.win/es/herramientas/recortar-imagen/,es,image-crop,tool,image,transform,image-crop,image-crop,transformed-output,image-crop,general,transform|image-crop|image-crop|transformed-output|image-crop|general,MEDIUM,slug-derived fallback
https://funnytools.win/es/herramientas/redimensionar-imagen/,es,image-resizer,tool,image,transform,image-resizer,image-resizer,transformed-output,image-resizer,general,transform|image-resizer|image-resizer|transformed-output|image-resizer|general,MEDIUM,slug-derived fallback
https://funnytools.win/es/herramientas/rotar-pdf/,es,rotate-pdf,tool,pdf,transform,rotate-pdf,rotate-pdf,transformed-output,rotate-pdf,general,transform|rotate-pdf|rotate-pdf|transformed-output|rotate-pdf|general,MEDIUM,slug-derived fallback
https://funnytools.win/es/herramientas/rotar-voltear-imagen/,es,image-rotate-flip,tool,image,transform,image-rotate-flip,image-rotate-flip,transformed-output,image-rotate-flip,general,transform|image-rotate-flip|image-rotate-flip|transformed-output|image-rotate-flip|general,MEDIUM,slug-derived fallback
https://funnytools.win/es/herramientas/ruleta-aleatoria/,es,random-wheel,tool,random,select,random-wheel,random-wheel,selected-result,random-wheel,general,select|random-wheel|random-wheel|selected-result|random-wheel|general,MEDIUM,slug-derived fallback
https://funnytools.win/es/herramientas/selector-aleatorio-alumnos/,es,random-student-picker,tool,study,select,random-student-picker,random-student-picker,selected-result,random-student-picker,general,select|random-student-picker|random-student-picker|selected-result|random-student-picker|general,MEDIUM,slug-derived fallback
https://funnytools.win/es/herramientas/sorteo-nombres-aleatorio/,es,random-name-picker,tool,random,select,random-name-picker,random-name-picker,selected-result,random-name-picker,general,select|random-name-picker|random-name-picker|selected-result|random-name-picker|general,MEDIUM,slug-derived fallback
https://funnytools.win/es/herramientas/temporizador-online/,es,countdown-timer,tool,time,use,countdown-timer,countdown-timer,tool-result,countdown-timer,general,use|countdown-timer|countdown-timer|tool-result|countdown-timer|general,MEDIUM,slug-derived fallback
https://funnytools.win/es/herramientas/temporizador-pomodoro/,es,pomodoro-timer,tool,time,use,pomodoro-timer,pomodoro-timer,tool-result,pomodoro-timer,general,use|pomodoro-timer|pomodoro-timer|tool-result|pomodoro-timer|general,MEDIUM,slug-derived fallback
https://funnytools.win/es/herramientas/tirar-dados-online/,es,dice-roller,tool,random,generate,dice-roller,dice-roller,generated-result,dice-roller,general,generate|dice-roller|dice-roller|generated-result|dice-roller|general,MEDIUM,slug-derived fallback
https://funnytools.win/es/herramientas/unir-pdf/,es,merge-pdf,tool,pdf,merge,pdf-files,pdf,combined-document,pdf-document-assembly,general,merge|pdf-files|pdf|combined-document|pdf-document-assembly|general,HIGH,explicit functional rule
https://funnytools.win/fr/outils/calcul-moyenne-notes/,fr,grade-average,tool,statistics,calculate,grades,average-grade,grade-average,grade-calculation,general,calculate|grades|average-grade|grade-average|grade-calculation|general,HIGH,explicit functional rule
https://funnytools.win/fr/outils/calculateur-age/,fr,age-calculator,tool,time,calculate,age,age,calculated-result,age,general,calculate|age|age|calculated-result|age|general,MEDIUM,slug-derived fallback
https://funnytools.win/fr/outils/calculateur-ecart-type/,fr,standard-deviation,tool,statistics,calculate,raw-scores,summary-statistics,mean-variance-standard-deviation,descriptive-statistics,general,calculate|raw-scores|summary-statistics|mean-variance-standard-deviation|descriptive-statistics|general,HIGH,explicit functional rule
https://funnytools.win/fr/outils/calculateur-heures-supplementaires/,fr,overtime-pay,tool,money,use,overtime-pay,overtime-pay,tool-result,overtime-pay,general,use|overtime-pay|overtime-pay|tool-result|overtime-pay|general,MEDIUM,slug-derived fallback
https://funnytools.win/fr/outils/calculateur-inflation-pouvoir-achat/,fr,inflation,tool,money,use,inflation,inflation,tool-result,inflation,general,use|inflation|inflation|tool-result|inflation|general,MEDIUM,slug-derived fallback
https://funnytools.win/fr/outils/calculateur-interets-composes/,fr,compound-interest,tool,money,use,compound-interest,compound-interest,tool-result,compound-interest,general,use|compound-interest|compound-interest|tool-result|compound-interest|general,MEDIUM,slug-derived fallback
https://funnytools.win/fr/outils/calculateur-jours-ouvres/,fr,business-days,tool,time,use,business-days,business-days,tool-result,business-days,general,use|business-days|business-days|tool-result|business-days|general,MEDIUM,slug-derived fallback
https://funnytools.win/fr/outils/calculateur-mensualite-pret-immobilier/,fr,mortgage-payment,tool,money,use,mortgage-payment,mortgage-payment,tool-result,mortgage-payment,general,use|mortgage-payment|mortgage-payment|tool-result|mortgage-payment|general,MEDIUM,slug-derived fallback
https://funnytools.win/fr/outils/calculateur-moyenne-ponderee/,fr,weighted-average-calculator,tool,statistics,calculate,values-and-weights,weighted-result,weighted-average,weighted-calculation,general,calculate|values-and-weights|weighted-result|weighted-average|weighted-calculation|general,HIGH,explicit functional rule
https://funnytools.win/fr/outils/calculateur-objectif-epargne/,fr,savings-goal,tool,money,use,savings-goal,savings-goal,tool-result,savings-goal,general,use|savings-goal|savings-goal|tool-result|savings-goal|general,MEDIUM,slug-derived fallback
https://funnytools.win/fr/outils/calculateur-pourcentage/,fr,percentage-calculator,tool,statistics,calculate,percentage,percentage,calculated-result,percentage,general,calculate|percentage|percentage|calculated-result|percentage|general,MEDIUM,slug-derived fallback
https://funnytools.win/fr/outils/calculateur-rang-percentile/,fr,percentile-rank-calculator,tool,statistics,calculate,score-and-distribution,rank,percentile-rank,rank-calculation,general,calculate|score-and-distribution|rank|percentile-rank|rank-calculation|general,HIGH,explicit functional rule
https://funnytools.win/fr/outils/calculateur-salaire-net/,fr,net-salary,tool,money,calculate,net-salary,net-salary,calculated-result,net-salary,general,calculate|net-salary|net-salary|calculated-result|net-salary|general,MEDIUM,slug-derived fallback
https://funnytools.win/fr/outils/calculateur-score-t/,fr,t-score-calculator,tool,statistics,calculate,z-score,standardized-score,t-score,score-standardization,general,calculate|z-score|standardized-score|t-score|score-standardization|general,HIGH,explicit functional rule
https://funnytools.win/fr/outils/calculateur-score-z/,fr,z-score-calculator,tool,statistics,calculate,score-and-distribution,standardized-score,z-score,score-standardization,general,calculate|score-and-distribution|standardized-score|z-score|score-standardization|general,HIGH,explicit functional rule
https://funnytools.win/fr/outils/calculer-difference-entre-dates/,fr,date-difference,tool,time,use,date-difference,date-difference,tool-result,date-difference,general,use|date-difference|date-difference|tool-result|date-difference|general,MEDIUM,slug-derived fallback
https://funnytools.win/fr/outils/cao-2d-en-ligne/,fr,cad-2d,tool,draw,use,cad-2d,cad-2d,tool-result,cad-2d,general,use|cad-2d|cad-2d|tool-result|cad-2d|general,MEDIUM,slug-derived fallback
https://funnytools.win/fr/outils/choisir-entre-deux-options/,fr,this-or-that,tool,random,use,this-or-that,this-or-that,tool-result,this-or-that,general,use|this-or-that|this-or-that|tool-result|this-or-that|general,MEDIUM,slug-derived fallback
https://funnytools.win/fr/outils/chronometre-en-ligne/,fr,stopwatch,tool,time,use,stopwatch,stopwatch,tool-result,stopwatch,general,use|stopwatch|stopwatch|tool-result|stopwatch|general,MEDIUM,slug-derived fallback
https://funnytools.win/fr/outils/compresser-image/,fr,image-compressor,tool,image,compress,image-compressor,image-compressor,smaller-file,image-compressor,general,compress|image-compressor|image-compressor|smaller-file|image-compressor|general,MEDIUM,slug-derived fallback
https://funnytools.win/fr/outils/compresser-pdf/,fr,pdf-compressor,tool,pdf,compress,pdf-compressor,pdf-compressor,smaller-file,pdf-compressor,general,compress|pdf-compressor|pdf-compressor|smaller-file|pdf-compressor|general,MEDIUM,slug-derived fallback
https://funnytools.win/fr/outils/compteur-caracteres/,fr,character-counter,tool,text,count,character-counter,character-counter,count,character-counter,general,count|character-counter|character-counter|count|character-counter|general,MEDIUM,slug-derived fallback
https://funnytools.win/fr/outils/compteur-mots/,fr,word-counter,tool,text,count,word-counter,word-counter,count,word-counter,general,count|word-counter|word-counter|count|word-counter|general,MEDIUM,slug-derived fallback
https://funnytools.win/fr/outils/convertir-csv-en-json/,fr,csv-to-json,tool,text,convert,csv,json,json-data,data-format-conversion,general,convert|csv|json|json-data|data-format-conversion|general,HIGH,explicit functional rule
https://funnytools.win/fr/outils/convertir-image-en-base64/,fr,image-to-base64,tool,image,convert,image,base64,base64-output,directional-conversion,general,convert|image|base64|base64-output|directional-conversion|general,MEDIUM,slug-derived fallback
https://funnytools.win/fr/outils/convertir-images-en-pdf/,fr,images-to-pdf,tool,pdf,convert,images,pdf,pdf-output,directional-conversion,general,convert|images|pdf|pdf-output|directional-conversion|general,MEDIUM,slug-derived fallback
https://funnytools.win/fr/outils/convertir-jpg-en-png/,fr,jpg-to-png,tool,image,convert,jpg,png,png-file,image-format-conversion,general,convert|jpg|png|png-file|image-format-conversion|general,HIGH,explicit functional rule
https://funnytools.win/fr/outils/convertir-jpg-en-webp/,fr,jpg-to-webp,tool,image,convert,jpg,webp,webp-file,image-format-conversion,general,convert|jpg|webp|webp-file|image-format-conversion|general,HIGH,explicit functional rule
https://funnytools.win/fr/outils/convertir-json-en-csv/,fr,json-to-csv,tool,text,convert,json,csv,csv-data,data-format-conversion,general,convert|json|csv|csv-data|data-format-conversion|general,HIGH,explicit functional rule
https://funnytools.win/fr/outils/convertir-majuscules-minuscules/,fr,case-converter,tool,text,use,case-converter,case-converter,tool-result,case-converter,general,use|case-converter|case-converter|tool-result|case-converter|general,MEDIUM,slug-derived fallback
https://funnytools.win/fr/outils/convertir-pdf-en-image/,fr,pdf-to-image,tool,pdf,convert,pdf,image,image-files,pdf-rendering,general,convert|pdf|image|image-files|pdf-rendering|general,HIGH,explicit functional rule
https://funnytools.win/fr/outils/convertir-png-en-jpg/,fr,png-to-jpg,tool,image,convert,png,jpg,jpg-file,image-format-conversion,general,convert|png|jpg|jpg-file|image-format-conversion|general,HIGH,explicit functional rule
https://funnytools.win/fr/outils/convertir-timestamp-unix/,fr,timestamp-converter,tool,time,use,timestamp-converter,timestamp-converter,tool-result,timestamp-converter,general,use|timestamp-converter|timestamp-converter|tool-result|timestamp-converter|general,MEDIUM,slug-derived fallback
https://funnytools.win/fr/outils/convertir-webp-en-jpg/,fr,webp-to-jpg,tool,image,convert,webp,jpg,jpg-file,image-format-conversion,general,convert|webp|jpg|jpg-file|image-format-conversion|general,HIGH,explicit functional rule
https://funnytools.win/fr/outils/creer-diagramme-circulaire/,fr,pie-chart-maker,tool,draw,create,pie-chart,pie-chart,created-artifact,pie-chart,general,create|pie-chart|pie-chart|created-artifact|pie-chart|general,MEDIUM,slug-derived fallback
https://funnytools.win/fr/outils/creer-diagramme-flux/,fr,flowchart,tool,draw,create,flowchart,flowchart,created-artifact,flowchart,general,create|flowchart|flowchart|created-artifact|flowchart|general,MEDIUM,slug-derived fallback
https://funnytools.win/fr/outils/creer-graphique-barres/,fr,bar-chart-maker,tool,draw,create,bar-chart,bar-chart,created-artifact,bar-chart,general,create|bar-chart|bar-chart|created-artifact|bar-chart|general,MEDIUM,slug-derived fallback
https://funnytools.win/fr/outils/diviser-pdf/,fr,split-pdf,tool,pdf,split,pdf,pdf-files,separate-documents,pdf-document-assembly,general,split|pdf|pdf-files|separate-documents|pdf-document-assembly|general,HIGH,explicit functional rule
https://funnytools.win/fr/outils/editeur-markdown-en-ligne/,fr,markdown-previewer,tool,text,preview,markdown-previewer,markdown-previewer,preview,markdown-previewer,general,preview|markdown-previewer|markdown-previewer|preview|markdown-previewer|general,MEDIUM,slug-derived fallback
https://funnytools.win/fr/outils/encoder-decoder-base64/,fr,base64,tool,text,use,base64,base64,tool-result,base64,general,use|base64|base64|tool-result|base64|general,MEDIUM,slug-derived fallback
https://funnytools.win/fr/outils/encoder-decoder-url/,fr,url-encoder,tool,text,use,url-encoder,url-encoder,tool-result,url-encoder,general,use|url-encoder|url-encoder|tool-result|url-encoder|general,MEDIUM,slug-derived fallback
https://funnytools.win/fr/outils/extraire-pages-pdf/,fr,extract-pdf-pages,tool,pdf,extract,pdf,pdf,new-document-from-selected-pages,pdf-page-editing,general,extract|pdf|pdf|new-document-from-selected-pages|pdf-page-editing|general,HIGH,explicit functional rule
https://funnytools.win/fr/outils/faire-pivoter-image/,fr,image-rotate-flip,tool,image,transform,image-rotate-flip,image-rotate-flip,transformed-output,image-rotate-flip,general,transform|image-rotate-flip|image-rotate-flip|transformed-output|image-rotate-flip|general,MEDIUM,slug-derived fallback
https://funnytools.win/fr/outils/faire-pivoter-pdf/,fr,rotate-pdf,tool,pdf,transform,rotate-pdf,rotate-pdf,transformed-output,rotate-pdf,general,transform|rotate-pdf|rotate-pdf|transformed-output|rotate-pdf|general,MEDIUM,slug-derived fallback
https://funnytools.win/fr/outils/formater-valider-json/,fr,json-formatter,tool,text,format,json-formatter,json-formatter,formatted-output,json-formatter,general,format|json-formatter|json-formatter|formatted-output|json-formatter|general,MEDIUM,slug-derived fallback
https://funnytools.win/fr/outils/fusionner-pdf/,fr,merge-pdf,tool,pdf,merge,pdf-files,pdf,combined-document,pdf-document-assembly,general,merge|pdf-files|pdf|combined-document|pdf-document-assembly|general,HIGH,explicit functional rule
https://funnytools.win/fr/outils/generateur-code-barres/,fr,barcode-generator,tool,image,generate,barcode,barcode,generated-result,barcode,general,generate|barcode|barcode|generated-result|barcode|general,MEDIUM,slug-derived fallback
https://funnytools.win/fr/outils/generateur-code-qr/,fr,qr-code-generator,tool,image,generate,qr-code,qr-code,generated-result,qr-code,general,generate|qr-code|qr-code|generated-result|qr-code|general,MEDIUM,slug-derived fallback
https://funnytools.win/fr/outils/generateur-couleurs-hex-rgb-hsl/,fr,color-generator,tool,random,generate,color,color,generated-result,color,general,generate|color|color|generated-result|color|general,MEDIUM,slug-derived fallback
https://funnytools.win/fr/outils/generateur-groupes-aleatoires/,fr,random-group-generator,tool,random,generate,random-group,random-group,generated-result,random-group,general,generate|random-group|random-group|generated-result|random-group|general,MEDIUM,slug-derived fallback
https://funnytools.win/fr/outils/generateur-groupes-classe/,fr,group-generator,tool,study,generate,group,group,generated-result,group,general,generate|group|group|generated-result|group|general,MEDIUM,slug-derived fallback
https://funnytools.win/fr/outils/generateur-mot-de-passe-securise/,fr,password-generator,tool,random,generate,password,password,generated-result,password,general,generate|password|password|generated-result|password|general,MEDIUM,slug-derived fallback
https://funnytools.win/fr/outils/generateur-nombres-aleatoires/,fr,random-number-picker,tool,random,select,random-number-picker,random-number-picker,selected-result,random-number-picker,general,select|random-number-picker|random-number-picker|selected-result|random-number-picker|general,MEDIUM,slug-derived fallback
https://funnytools.win/fr/outils/generateur-uuid-v4/,fr,uuid-generator,tool,random,generate,uuid,uuid,generated-result,uuid,general,generate|uuid|uuid|generated-result|uuid|general,MEDIUM,slug-derived fallback
https://funnytools.win/fr/outils/lancer-des-en-ligne/,fr,dice-roller,tool,random,generate,dice-roller,dice-roller,generated-result,dice-roller,general,generate|dice-roller|dice-roller|generated-result|dice-roller|general,MEDIUM,slug-derived fallback
https://funnytools.win/fr/outils/minuteur-en-ligne/,fr,countdown-timer,tool,time,use,countdown-timer,countdown-timer,tool-result,countdown-timer,general,use|countdown-timer|countdown-timer|tool-result|countdown-timer|general,MEDIUM,slug-derived fallback
https://funnytools.win/fr/outils/minuteur-pomodoro/,fr,pomodoro-timer,tool,time,use,pomodoro-timer,pomodoro-timer,tool-result,pomodoro-timer,general,use|pomodoro-timer|pomodoro-timer|tool-result|pomodoro-timer|general,MEDIUM,slug-derived fallback
https://funnytools.win/fr/outils/plan-de-classe-en-ligne/,fr,seating-chart,tool,study,use,seating-chart,seating-chart,tool-result,seating-chart,general,use|seating-chart|seating-chart|tool-result|seating-chart|general,MEDIUM,slug-derived fallback
https://funnytools.win/fr/outils/quoi-manger-ce-soir/,fr,what-to-eat,tool,random,convert,what,eat,eat-output,directional-conversion,general,convert|what|eat|eat-output|directional-conversion|general,MEDIUM,slug-derived fallback
https://funnytools.win/fr/outils/rappel-pause-ecran/,fr,break-reminder,tool,time,use,break-reminder,break-reminder,tool-result,break-reminder,general,use|break-reminder|break-reminder|tool-result|break-reminder|general,MEDIUM,slug-derived fallback
https://funnytools.win/fr/outils/recadrer-image/,fr,image-crop,tool,image,transform,image-crop,image-crop,transformed-output,image-crop,general,transform|image-crop|image-crop|transformed-output|image-crop|general,MEDIUM,slug-derived fallback
https://funnytools.win/fr/outils/redimensionner-image/,fr,image-resizer,tool,image,transform,image-resizer,image-resizer,transformed-output,image-resizer,general,transform|image-resizer|image-resizer|transformed-output|image-resizer|general,MEDIUM,slug-derived fallback
https://funnytools.win/fr/outils/reorganiser-pages-pdf/,fr,pdf-page-reorder,tool,pdf,reorder,pdf,pdf,reordered-document,pdf-page-editing,general,reorder|pdf|pdf|reordered-document|pdf-page-editing|general,HIGH,explicit functional rule
https://funnytools.win/fr/outils/roue-aleatoire/,fr,random-wheel,tool,random,select,random-wheel,random-wheel,selected-result,random-wheel,general,select|random-wheel|random-wheel|selected-result|random-wheel|general,MEDIUM,slug-derived fallback
https://funnytools.win/fr/outils/supprimer-lignes-doublons/,fr,remove-duplicate-lines,tool,text,remove,remove-duplicate-lines,remove-duplicate-lines,cleaned-output,remove-duplicate-lines,general,remove|remove-duplicate-lines|remove-duplicate-lines|cleaned-output|remove-duplicate-lines|general,MEDIUM,slug-derived fallback
https://funnytools.win/fr/outils/supprimer-lignes-vides/,fr,remove-empty-lines,tool,text,remove,remove-empty-lines,remove-empty-lines,cleaned-output,remove-empty-lines,general,remove|remove-empty-lines|remove-empty-lines|cleaned-output|remove-empty-lines|general,MEDIUM,slug-derived fallback
https://funnytools.win/fr/outils/supprimer-pages-pdf/,fr,delete-pdf-pages,tool,pdf,delete,pdf,pdf,remove-selected-pages,pdf-page-editing,general,delete|pdf|pdf|remove-selected-pages|pdf-page-editing|general,HIGH,explicit functional rule
https://funnytools.win/fr/outils/tableau-blanc-dessin-en-ligne/,fr,sketchpad,tool,draw,create,sketchpad,sketchpad,created-artifact,sketchpad,general,create|sketchpad|sketchpad|created-artifact|sketchpad|general,MEDIUM,slug-derived fallback
https://funnytools.win/fr/outils/tirage-au-sort-eleves/,fr,random-student-picker,tool,study,select,random-student-picker,random-student-picker,selected-result,random-student-picker,general,select|random-student-picker|random-student-picker|selected-result|random-student-picker|general,MEDIUM,slug-derived fallback
https://funnytools.win/fr/outils/tirage-au-sort-noms/,fr,random-name-picker,tool,random,select,random-name-picker,random-name-picker,selected-result,random-name-picker,general,select|random-name-picker|random-name-picker|selected-result|random-name-picker|general,MEDIUM,slug-derived fallback
https://funnytools.win/fr/outils/trier-lignes-texte/,fr,sort-lines,tool,text,sort,sort-lines,sort-lines,sorted-output,sort-lines,general,sort|sort-lines|sort-lines|sorted-output|sort-lines|general,MEDIUM,slug-derived fallback
https://funnytools.win/tools/age-calculator/,zh-TW,age-calculator,tool,time,calculate,age,age,calculated-result,age,general,calculate|age|age|calculated-result|age|general,MEDIUM,slug-derived fallback
https://funnytools.win/tools/apa-7-report-generator/,zh-TW,apa-7-report-generator,tool,statistics,generate,apa-7-report,apa-7-report,generated-result,apa-7-report,general,generate|apa-7-report|apa-7-report|generated-result|apa-7-report|general,MEDIUM,slug-derived fallback
https://funnytools.win/tools/bar-chart-maker/,zh-TW,bar-chart-maker,tool,draw,create,bar-chart,bar-chart,created-artifact,bar-chart,general,create|bar-chart|bar-chart|created-artifact|bar-chart|general,MEDIUM,slug-derived fallback
https://funnytools.win/tools/barcode-generator/,zh-TW,barcode-generator,tool,image,generate,barcode,barcode,generated-result,barcode,general,generate|barcode|barcode|generated-result|barcode|general,MEDIUM,slug-derived fallback
https://funnytools.win/tools/base64/,zh-TW,base64,tool,text,use,base64,base64,tool-result,base64,general,use|base64|base64|tool-result|base64|general,MEDIUM,slug-derived fallback
https://funnytools.win/tools/break-reminder/,zh-TW,break-reminder,tool,time,use,break-reminder,break-reminder,tool-result,break-reminder,general,use|break-reminder|break-reminder|tool-result|break-reminder|general,MEDIUM,slug-derived fallback
https://funnytools.win/tools/bulk-image-compressor/,zh-TW,bulk-image-compressor,tool,image,compress,bulk-image-compressor,bulk-image-compressor,smaller-file,bulk-image-compressor,general,compress|bulk-image-compressor|bulk-image-compressor|smaller-file|bulk-image-compressor|general,MEDIUM,slug-derived fallback
https://funnytools.win/tools/business-days/,zh-TW,business-days,tool,time,use,business-days,business-days,tool-result,business-days,general,use|business-days|business-days|tool-result|business-days|general,MEDIUM,slug-derived fallback
https://funnytools.win/tools/cad-2d/,zh-TW,cad-2d,tool,draw,use,cad-2d,cad-2d,tool-result,cad-2d,general,use|cad-2d|cad-2d|tool-result|cad-2d|general,MEDIUM,slug-derived fallback
https://funnytools.win/tools/case-converter/,zh-TW,case-converter,tool,text,use,case-converter,case-converter,tool-result,case-converter,general,use|case-converter|case-converter|tool-result|case-converter|general,MEDIUM,slug-derived fallback
https://funnytools.win/tools/character-counter/,zh-TW,character-counter,tool,text,count,character-counter,character-counter,count,character-counter,general,count|character-counter|character-counter|count|character-counter|general,MEDIUM,slug-derived fallback
https://funnytools.win/tools/class-rank-percentile-calculator/,zh-TW,class-rank-percentile-calculator,tool,statistics,calculate,class-rank-percentile,class-rank-percentile,calculated-result,class-rank-percentile,general,calculate|class-rank-percentile|class-rank-percentile|calculated-result|class-rank-percentile|general,MEDIUM,slug-derived fallback
https://funnytools.win/tools/color-generator/,zh-TW,color-generator,tool,random,generate,color,color,generated-result,color,general,generate|color|color|generated-result|color|general,MEDIUM,slug-derived fallback
https://funnytools.win/tools/compound-interest/,zh-TW,compound-interest,tool,money,use,compound-interest,compound-interest,tool-result,compound-interest,general,use|compound-interest|compound-interest|tool-result|compound-interest|general,MEDIUM,slug-derived fallback
