url,locale,page_type,content_cluster,source_file,route_type,built,production_status,indexable,robots,canonical,canonical_self,in_sitemap,sitemap_name,sitemap_lastmod,internal_link_count,internal_link_source_count,crawl_depth,word_count,main_content_word_count,title,meta_description,h1,hreflang_count,structured_data_types,redirect_target,intended_state
https://funnytools.win/en/embed/sketchpad/,en,embed,drawing,generated route (source template not uniquely resolved),noindex-embed,yes,NOT VERIFIED,no,"noindex,follow",,no,no,,,1,0,UNKNOWN,26,24,Online Sketchpad,"Draw freehand with brush color, size, eraser, undo, clear, and PNG export.",Online Sketchpad,0,,,B_INTENDED_EXCLUDED; set=B
https://funnytools.win/en/embed/sort-lines/,en,embed,text,generated route (source template not uniquely resolved),noindex-embed,yes,NOT VERIFIED,no,"noindex,follow",,no,no,,,1,0,UNKNOWN,32,30,Sort Lines,Sort multiline text alphabetically or numerically.,Sort Lines,0,,,B_INTENDED_EXCLUDED; set=B
https://funnytools.win/en/embed/spss-result-interpreter/,en,embed,statistics,generated route (source template not uniquely resolved),noindex-embed,yes,NOT VERIFIED,no,"noindex,follow",,no,no,,,1,0,UNKNOWN,93,89,SPSS Result Interpretation Helper,Turn structured SPSS t-test and ANOVA values into guidance and APA sentences.,SPSS Result Interpretation Helper,0,,,B_INTENDED_EXCLUDED; set=B
https://funnytools.win/en/embed/standard-deviation/,en,embed,general,generated route (source template not uniquely resolved),noindex-embed,yes,NOT VERIFIED,no,"noindex,follow",,no,no,,,1,0,UNKNOWN,44,41,Standard Deviation Calculator,"Compute mean, median, variance, and standard deviation from a set of numbers.",Standard Deviation Calculator,0,,,B_INTENDED_EXCLUDED; set=B
https://funnytools.win/en/embed/stopwatch/,en,embed,time,generated route (source template not uniquely resolved),noindex-embed,yes,NOT VERIFIED,no,"noindex,follow",,no,no,,,1,0,UNKNOWN,20,19,Stopwatch,"Time tasks with pause, reset, and lap support.",Stopwatch,0,,,B_INTENDED_EXCLUDED; set=B
https://funnytools.win/en/embed/t-score-calculator/,en,embed,statistics,generated route (source template not uniquely resolved),noindex-embed,yes,NOT VERIFIED,no,"noindex,follow",,no,no,,,1,0,UNKNOWN,15,12,T Score Calculator,Convert a z score to a T score with mean 50 and SD 10.,T Score Calculator,0,,,B_INTENDED_EXCLUDED; set=B
https://funnytools.win/en/embed/teacher-exam-score-converter/,en,embed,statistics,generated route (source template not uniquely resolved),noindex-embed,yes,NOT VERIFIED,no,"noindex,follow",,no,no,,,1,0,UNKNOWN,44,40,Teacher Exam Score Converter,"Simulate a weighted teacher-exam total from written, interview, and teaching scores.",Teacher Exam Score Converter,0,,,B_INTENDED_EXCLUDED; set=B
https://funnytools.win/en/embed/this-or-that/,en,embed,general,generated route (source template not uniquely resolved),noindex-embed,yes,NOT VERIFIED,no,"noindex,follow",,no,no,,,1,0,UNKNOWN,27,23,This or That Picker,A 50/50 decider: make a quick random choice between two options.,This or That Picker,0,,,B_INTENDED_EXCLUDED; set=B
https://funnytools.win/en/embed/timestamp-converter/,en,embed,time,generated route (source template not uniquely resolved),noindex-embed,yes,NOT VERIFIED,no,"noindex,follow",,no,no,,,1,0,UNKNOWN,29,27,Timestamp Converter,"Convert Unix timestamps into ISO 8601, local time, and UTC.",Timestamp Converter,0,,,B_INTENDED_EXCLUDED; set=B
https://funnytools.win/en/embed/uuid-generator/,en,embed,security,generated route (source template not uniquely resolved),noindex-embed,yes,NOT VERIFIED,no,"noindex,follow",,no,no,,,1,0,UNKNOWN,19,17,UUID Generator,Generate batches of UUID v4 values with secure browser randomness.,UUID Generator,0,,,B_INTENDED_EXCLUDED; set=B
https://funnytools.win/en/embed/webp-to-jpg/,en,embed,image,generated route (source template not uniquely resolved),noindex-embed,yes,NOT VERIFIED,no,"noindex,follow",,no,no,,,1,0,UNKNOWN,47,43,WebP to JPG Converter,Convert WebP images to compatible JPG with a chosen background.,WebP to JPG Converter,0,,,B_INTENDED_EXCLUDED; set=B
https://funnytools.win/en/embed/weighted-average-calculator/,en,embed,general,generated route (source template not uniquely resolved),noindex-embed,yes,NOT VERIFIED,no,"noindex,follow",,no,no,,,1,0,UNKNOWN,14,11,Weighted Average Calculator,Calculate a weighted mean from values and weights.,Weighted Average Calculator,0,,,B_INTENDED_EXCLUDED; set=B
https://funnytools.win/en/embed/what-to-eat/,en,embed,general,generated route (source template not uniquely resolved),noindex-embed,yes,NOT VERIFIED,no,"noindex,follow",,no,no,,,1,0,UNKNOWN,26,22,What Should I Eat,Choose a meal from built-in categories or your own shortlist.,What Should I Eat,0,,,B_INTENDED_EXCLUDED; set=B
https://funnytools.win/en/embed/word-counter/,en,embed,text,generated route (source template not uniquely resolved),noindex-embed,yes,NOT VERIFIED,no,"noindex,follow",,no,no,,,1,0,UNKNOWN,61,59,Word Counter,"Paste text and instantly count words, characters, lines, paragraphs, sentences, and reading time.",Word Counter,0,,,B_INTENDED_EXCLUDED; set=B
https://funnytools.win/en/embed/z-score-calculator/,en,embed,statistics,generated route (source template not uniquely resolved),noindex-embed,yes,NOT VERIFIED,no,"noindex,follow",,no,no,,,1,0,UNKNOWN,20,17,Z Score Calculator,Convert a raw score into standard deviations from the mean.,Z Score Calculator,0,,,B_INTENDED_EXCLUDED; set=B
https://funnytools.win/en/for/creators/,en,audience,creators,src/pages/[...locale]/for/[audience].astro,content,yes,200 live verified,yes,,https://funnytools.win/en/for/creators/,yes,yes,sitemap-en.xml,2026-09-02,46,7,1,692,681,"Free Creator Tools: Text, Images, QR Codes - FunnyTools","Creator utilities for character counts, word counts, image compression, resizing, QR codes, case conversion, color generation, and random wheels.","Creator Tools for Post Length, Images, QR Codes, and Quick Decisions",4,WebPage;CollectionPage;FAQPage;BreadcrumbList,,A_INTENDED_INDEXABLE; set=A+E
https://funnytools.win/en/for/designers/,en,audience,designers,src/pages/[...locale]/for/[audience].astro,content,yes,200 live verified,yes,,https://funnytools.win/en/for/designers/,yes,yes,sitemap-en.xml,2026-09-02,44,7,1,685,674,"Free Designer Tools: Images, Color, QR Codes - FunnyTools","Designer utilities for image compression, resizing, crop, rotate, PNG/JPG/WebP conversion, color generation, QR codes, and sketching.","Designer Tools for Image Size, Formats, Color, and QR Codes",4,WebPage;CollectionPage;FAQPage;BreadcrumbList,,A_INTENDED_INDEXABLE; set=A+E
https://funnytools.win/en/for/developers/,en,audience,developers,src/pages/[...locale]/for/[audience].astro,content,yes,200 live verified,yes,,https://funnytools.win/en/for/developers/,yes,yes,sitemap-en.xml,2026-08-01,44,7,1,613,602,"Free Developer Tools: JSON, Base64, UUID, CSV - FunnyTools","Developer utilities for JSON formatting, Base64, URL encoding, UUIDs, timestamps, CSV and JSON conversion, Markdown preview, QR codes, and password generation.","Developer Tools for JSON, Encoding, UUIDs, Timestamps, and Markdown",4,WebPage;CollectionPage;FAQPage;BreadcrumbList,,A_INTENDED_INDEXABLE; set=A+E
https://funnytools.win/en/for/,en,hub,general,generated route (source template not uniquely resolved),content,yes,200 live verified,yes,,https://funnytools.win/en/for/,yes,yes,sitemap-en.xml,2026-07-31,41,193,1,931,924,Find FunnyTools by Audience,"Browse FunnyTools by audience: teachers, students, office workers, creators, designers, and developers, with practical tool sets and workflows.",Find Tools by Audience,4,CollectionPage;BreadcrumbList,,A_INTENDED_INDEXABLE; set=A+E
https://funnytools.win/en/for/office-workers/,en,audience,office-workers,src/pages/[...locale]/for/[audience].astro,content,yes,200 live verified,yes,,https://funnytools.win/en/for/office-workers/,yes,yes,sitemap-en.xml,2026-09-02,47,9,1,691,680,"Free Office Tools: PDF, Images, Dates, JSON - FunnyTools","Office tools for PDF merge, split, and compression, image compression, business days, date math, QR codes, salary and overtime estimates, and JSON formatting.","Office Worker Tools for PDFs, Images, Dates, and Daily Checks",4,WebPage;CollectionPage;FAQPage;BreadcrumbList,,A_INTENDED_INDEXABLE; set=A+E
https://funnytools.win/en/for/students/,en,audience,students,src/pages/[...locale]/for/[audience].astro,content,yes,200 live verified,yes,,https://funnytools.win/en/for/students/,yes,yes,sitemap-en.xml,2026-09-02,47,8,1,507,496,"Free Tools for Students: Words, PDFs, Reports - FunnyTools","A student report toolkit for word counts, character counts, image compression, PDF merge and split, GPA, APA 7 reports, and QR codes.","Student Report Tools for Drafts, Images, PDFs, and Submission Checks",4,WebPage;CollectionPage;FAQPage;BreadcrumbList,,A_INTENDED_INDEXABLE; set=A+E
https://funnytools.win/en/for/teachers/,en,audience,teachers,src/pages/[...locale]/for/[audience].astro,content,yes,200 live verified,yes,,https://funnytools.win/en/for/teachers/,yes,yes,sitemap-en.xml,2026-06-26,47,8,1,884,873,"Free Tools for Teachers: Picks, Groups, Timers - FunnyTools","A practical teacher toolkit for random student picks, group generators, seating charts, timers, QR codes, word counts, and grade calculations.","Teacher Tools for Classroom Picking, Grouping, Timing, and Grades",4,WebPage;CollectionPage;FAQPage;BreadcrumbList,,A_INTENDED_INDEXABLE; set=A+E
https://funnytools.win/en/guides/2d-cad-drawing-board-workflow-guide/,en,guide,drawing,src/pages/[...locale]/guides/[slug].astro,content,yes,200 live verified,yes,,https://funnytools.win/en/guides/2d-cad-drawing-board-workflow-guide/,yes,yes,sitemap-en.xml,2026-09-03,38,3,2,879,867,2D CAD Drawing Board: Grid to PNG/SVG - FunnyTools,"Draw 2D CAD sketches in a browser: set grid and snap, use orthogonal lines, export PNG or SVG, and check the result at its real size.",How to Draw 2D CAD Online: From Grid Setup to PNG or SVG Handoff,3,WebPage;Article;BreadcrumbList,,A_INTENDED_INDEXABLE; set=A+E
https://funnytools.win/en/guides/a4-vs-us-letter-printing-guide/,en,guide,general,src/pages/[...locale]/guides/[slug].astro,content,yes,200 live verified,yes,,https://funnytools.win/en/guides/a4-vs-us-letter-printing-guide/,yes,yes,sitemap-en.xml,2026-07-18,40,12,2,807,794,A4 vs US Letter: Stop Printables Getting Cut Off - FunnyTools,"Compare A4 and US Letter sizes, choose the right print scaling, and prevent worksheets, forms, and templates from being cropped or shrunk.","A4 vs US Letter: what actually differs, and how to print across them",4,WebPage;Article;FAQPage;BreadcrumbList,,A_INTENDED_INDEXABLE; set=A+E
https://funnytools.win/en/guides/anova-apa-format-guide/,en,guide,statistics,src/pages/[...locale]/guides/[slug].astro,content,yes,200 live verified,yes,,https://funnytools.win/en/guides/anova-apa-format-guide/,yes,yes,sitemap-en.xml,2026-06-25,41,11,1,540,530,ANOVA APA Format Guide with Examples - FunnyTools,"Report one-way and two-way ANOVA in APA 7 with F(df1, df2), p, eta squared or partial eta squared, and post-hoc reminders.",How to Report ANOVA in APA 7,4,WebPage;Article;FAQPage;BreadcrumbList,,A_INTENDED_INDEXABLE; set=A+E
https://funnytools.win/en/guides/bar-chart-school-report-guide/,en,guide,drawing,src/pages/[...locale]/guides/[slug].astro,content,yes,200 live verified,yes,,https://funnytools.win/en/guides/bar-chart-school-report-guide/,yes,yes,sitemap-en.xml,2026-07-21,37,7,2,662,649,"Clean Bar Chart in 2 Minutes: Sort, Label, Color - FunnyTools","Bar charts lose marks for rainbow palettes, 3D effects, and axes that skip zero — not the data. Five rules that make any chart presentation-ready.",A clean bar chart in two minutes,4,WebPage;Article;FAQPage;BreadcrumbList,,A_INTENDED_INDEXABLE; set=A+E
https://funnytools.win/en/guides/classroom-group-roles-rotation-guide/,en,guide,random,src/pages/[...locale]/guides/[slug].astro,content,yes,200 live verified,yes,,https://funnytools.win/en/guides/classroom-group-roles-rotation-guide/,yes,yes,sitemap-en.xml,2026-09-03,42,7,2,875,865,Classroom Group Roles and Rotation Guide - FunnyTools,"Assign lightweight roles, rotate them by task, and review the deliverable without fixing labels to students.",How to Assign Classroom Group Roles and Rotate Them Fairly,3,WebPage;Article;BreadcrumbList,,A_INTENDED_INDEXABLE; set=A+E
https://funnytools.win/en/guides/classroom-lottery-tool-guide/,en,guide,random,src/pages/[...locale]/guides/[slug].astro,content,yes,200 live verified,yes,,https://funnytools.win/en/guides/classroom-lottery-tool-guide/,yes,yes,sitemap-en.xml,2026-06-26,44,11,2,578,568,Classroom Lottery Tool Guide for Teachers - FunnyTools,"Use a classroom wheel, name picker, student picker, or dice roller for transparent topic assignment, presentation order, reward draws, and role assignment.",How to Use Lottery and Wheel Tools for Transparent Classroom Activities,4,WebPage;Article;FAQPage;BreadcrumbList,,A_INTENDED_INDEXABLE; set=A+E
https://funnytools.win/en/guides/classroom-random-group-absent-student-repair-guide/,en,guide,random,src/pages/[...locale]/guides/[slug].astro,content,yes,200 live verified,yes,,https://funnytools.win/en/guides/classroom-random-group-absent-student-repair-guide/,yes,yes,sitemap-en.xml,2026-09-03,42,4,2,904,893,Absent Students After Random Groups: Repair Plan - FunnyTools,"When an absence disrupts random groups, make a minimal role-aware repair, keep the original and updated rosters, and explain the shared rule clearly.",How to Repair Random Classroom Groups When Someone Is Absent,3,WebPage;Article;BreadcrumbList,,D_QUALITY_RISK; set=A+D+E
https://funnytools.win/en/guides/classroom-random-group-guide/,en,guide,random,src/pages/[...locale]/guides/[slug].astro,content,yes,200 live verified,yes,,https://funnytools.win/en/guides/classroom-random-group-guide/,yes,yes,sitemap-en.xml,2026-06-26,44,19,1,612,602,Classroom Random Group Guide for Teachers - FunnyTools,"A teacher-focused classroom grouping guide: prepare a student list, choose group count or group size, handle absent students, and generate fair groups fast.",How Teachers Can Use a Random Group Tool for Fair Classroom Groups,4,WebPage;Article;FAQPage;BreadcrumbList,,D_QUALITY_RISK; set=A+D+E
https://funnytools.win/en/guides/classroom-random-group-materials-handoff-guide/,en,guide,random,src/pages/[...locale]/guides/[slug].astro,content,yes,200 live verified,yes,,https://funnytools.win/en/guides/classroom-random-group-materials-handoff-guide/,yes,yes,sitemap-en.xml,2026-09-03,42,2,2,832,824,Group Materials Handoff Checklist - FunnyTools,"After random grouping, assign quantities, pickup owners, substitutes, and return duties by group. Check each handoff so work starts without missing items.",How to Hand Off and Return Materials After Random Grouping,3,WebPage;Article;BreadcrumbList,,A_INTENDED_INDEXABLE; set=A+E
https://funnytools.win/en/guides/classroom-random-group-no-repeat-guide/,en,guide,random,src/pages/[...locale]/guides/[slug].astro,content,yes,200 live verified,yes,,https://funnytools.win/en/guides/classroom-random-group-no-repeat-guide/,yes,yes,sitemap-en.xml,2026-09-03,42,7,2,871,861,Avoid Repeating Classroom Groups: Pairing Log - FunnyTools,"Track group dates, absences, and pairings so you can reduce repeats with small, transparent adjustments without confusing randomness with fairness.",Students Keep Getting the Same Partners? A Practical History-Based Grouping Process,3,WebPage;Article;BreadcrumbList,,A_INTENDED_INDEXABLE; set=A+E
https://funnytools.win/en/guides/classroom-random-group-seat-transition-guide/,en,guide,random,src/pages/[...locale]/guides/[slug].astro,content,yes,200 live verified,yes,,https://funnytools.win/en/guides/classroom-random-group-seat-transition-guide/,yes,yes,sitemap-en.xml,2026-09-03,42,3,2,877,867,Smooth Seat Transition After Random Groups - FunnyTools,"After randomizing groups, use labels, movement order, material stations, and prompts to change seats safely, then verify locations with a seating chart and roster.",How to Transition to New Seats After Random Grouping,3,WebPage;Article;BreadcrumbList,,A_INTENDED_INDEXABLE; set=A+E
https://funnytools.win/en/guides/classroom-random-group-shareable-result-guide/,en,guide,random,src/pages/[...locale]/guides/[slug].astro,content,yes,200 live verified,yes,,https://funnytools.win/en/guides/classroom-random-group-shareable-result-guide/,yes,yes,sitemap-en.xml,2026-09-03,42,4,2,865,853,How to Share Random Group Results in Class - FunnyTools,"After randomizing, share results students can understand and teachers can verify without exposing extra personal data. Compare display, print, and private notices.",How to Share Classroom Random Group Results Clearly and Privately,3,WebPage;Article;BreadcrumbList,,A_INTENDED_INDEXABLE; set=A+E
https://funnytools.win/en/guides/classroom-random-group-size-balance-guide/,en,guide,random,src/pages/[...locale]/guides/[slug].astro,content,yes,200 live verified,yes,,https://funnytools.win/en/guides/classroom-random-group-size-balance-guide/,yes,yes,sitemap-en.xml,2026-09-03,42,5,2,887,877,Random Classroom Groups: Balance Group Sizes - FunnyTools,"Before randomizing classroom groups, set the ideal size, acceptable difference, absence rule, and last-group policy; verify roster counts against the task afterward.",How to Balance Classroom Group Sizes After Random Assignment,3,WebPage;Article;BreadcrumbList,,D_QUALITY_RISK; set=A+D+E
https://funnytools.win/en/guides/classroom-random-picker-guide/,en,guide,random,src/pages/[...locale]/guides/[slug].astro,content,yes,200 live verified,yes,,https://funnytools.win/en/guides/classroom-random-picker-guide/,yes,yes,sitemap-en.xml,2026-06-26,44,16,1,670,660,Classroom Random Picker Guide for Teachers - FunnyTools,"Use a classroom random picker for answers, presentation order, quick review, and fair participation while reducing student pressure.",How to Use a Classroom Random Picker Without Embarrassing Students,4,WebPage;Article;FAQPage;BreadcrumbList,,A_INTENDED_INDEXABLE; set=A+E
https://funnytools.win/en/guides/classroom-timer-guide/,en,guide,time,src/pages/[...locale]/guides/[slug].astro,content,yes,200 live verified,yes,,https://funnytools.win/en/guides/classroom-timer-guide/,yes,yes,sitemap-en.xml,2026-06-26,44,16,1,665,656,Classroom Timer Guide for Teachers - FunnyTools,"A teacher guide to using a countdown timer for classroom discussion, presentations, worksheets, transitions, and group activities.",How Teachers Can Use a Countdown Timer to Pace Classroom Activities,4,WebPage;Article;FAQPage;BreadcrumbList,,A_INTENDED_INDEXABLE; set=A+E
https://funnytools.win/en/guides/csv-to-json-header-duplicate-column-guide/,en,guide,text,src/pages/[...locale]/guides/[slug].astro,content,yes,200 live verified,yes,,https://funnytools.win/en/guides/csv-to-json-header-duplicate-column-guide/,yes,yes,sitemap-en.xml,2026-09-03,38,6,2,807,798,CSV-to-JSON Misaligned? Check Headers First - FunnyTools,"When CSV-to-JSON fields shift or duplicate, check headers, delimiters, quotes, and encoding, then validate a small sample before converting the whole file.",CSV-to-JSON Column Misalignment: A Header and Sample-Check Workflow,3,WebPage;Article;BreadcrumbList,,A_INTENDED_INDEXABLE; set=A+E
https://funnytools.win/en/guides/fair-student-grouping-guide/,en,guide,random,src/pages/[...locale]/guides/[slug].astro,content,yes,200 live verified,yes,,https://funnytools.win/en/guides/fair-student-grouping-guide/,yes,yes,sitemap-en.xml,2026-06-26,42,11,2,691,681,Fair Student Grouping Guide for Classrooms - FunnyTools,"A practical guide to fair student grouping with random assignment, teacher adjustment, group count versus group size, and a 30-student example.",Fair Student Grouping: Random Assignment Plus Teacher Adjustment,4,WebPage;Article;FAQPage;BreadcrumbList,,D_QUALITY_RISK; set=A+D+E
https://funnytools.win/en/guides/image-color-profile-web-print-guide/,en,guide,image,src/pages/[...locale]/guides/[slug].astro,content,yes,200 live verified,yes,,https://funnytools.win/en/guides/image-color-profile-web-print-guide/,yes,yes,sitemap-en.xml,2026-09-03,42,3,2,957,944,"sRGB, Adobe RGB, or CMYK: Image Color Profile Guide - FunnyTools","Choose sRGB, Adobe RGB, or CMYK by destination. Check embedded profiles, browser previews, and print proofs so exports do not look washed out or shifted.","How to Choose sRGB, Adobe RGB, or CMYK for Web and Print",3,WebPage;Article;BreadcrumbList,,A_INTENDED_INDEXABLE; set=A+E
https://funnytools.win/en/guides/image-compression-email-guide/,en,guide,image,src/pages/[...locale]/guides/[slug].astro,content,yes,200 live verified,yes,,https://funnytools.win/en/guides/image-compression-email-guide/,yes,yes,sitemap-en.xml,2026-07-20,42,11,2,802,791,Compress Images for Email Without Blurry Text - FunnyTools,Resize images before compressing them so email attachments stay small and readable. Use practical pixel and JPEG quality settings for photos and text.,Fit images into any email limit and keep the text readable,4,WebPage;Article;FAQPage;BreadcrumbList,,A_INTENDED_INDEXABLE; set=A+E
https://funnytools.win/en/guides/image-compression-quality-size-guide/,en,guide,image,src/pages/[...locale]/guides/[slug].astro,content,yes,200 live verified,yes,,https://funnytools.win/en/guides/image-compression-quality-size-guide/,yes,yes,sitemap-en.xml,2026-09-03,40,8,2,801,792,Image Compression: Size vs Clarity - FunnyTools,"Smaller is not always better. Set the upload limit, compare text edges and detail, keep the original, and proof the compressed image on the real platform.","How to Choose Image Compression Quality: Size, Detail, and Acceptance",3,WebPage;Article;BreadcrumbList,,A_INTENDED_INDEXABLE; set=A+E
https://funnytools.win/en/guides/image-compressor-metadata-privacy-guide/,en,guide,image,src/pages/[...locale]/guides/[slug].astro,content,yes,200 live verified,yes,,https://funnytools.win/en/guides/image-compressor-metadata-privacy-guide/,yes,yes,sitemap-en.xml,2026-09-03,41,4,2,863,853,Image Compression and Metadata Privacy Check - FunnyTools,"After compression, check EXIF, GPS, dates, author, and software fields against your sharing policy. Test a copy and record the output before publishing.",How to Check Image Metadata and EXIF Privacy After Compression,3,WebPage;Article;BreadcrumbList,,A_INTENDED_INDEXABLE; set=A+E
https://funnytools.win/en/guides/image-resampling-quality-guide/,en,guide,image,src/pages/[...locale]/guides/[slug].astro,content,yes,200 live verified,yes,,https://funnytools.win/en/guides/image-resampling-quality-guide/,yes,yes,sitemap-en.xml,2026-09-03,42,3,2,882,872,Image Resampling: Upscale and Downscale Quality - FunnyTools,"Separate cropping, resizing, and resampling. Choose a method for upscaling or downscaling, inspect edges and detail, and export each size from the master.",How to Upscale or Downscale Images: Resampling and Quality Checks,3,WebPage;Article;BreadcrumbList,,A_INTENDED_INDEXABLE; set=A+E
https://funnytools.win/en/guides/image-resize-aspect-ratio-guide/,en,guide,image,src/pages/[...locale]/guides/[slug].astro,content,yes,200 live verified,yes,,https://funnytools.win/en/guides/image-resize-aspect-ratio-guide/,yes,yes,sitemap-en.xml,2026-09-03,40,7,2,826,815,Resize Images Without Stretching: Crop or Pad - FunnyTools,"Fit an image to a profile, website, or slide by choosing locked ratio, crop, or padding, then verify dimensions and focal content without stretching.",Resize Images Without Distortion: A Practical Ratio and Crop Workflow,3,WebPage;Article;BreadcrumbList,,A_INTENDED_INDEXABLE; set=A+E
https://funnytools.win/en/guides/image-resolution-print-web-guide/,en,guide,image,src/pages/[...locale]/guides/[slug].astro,content,yes,200 live verified,yes,,https://funnytools.win/en/guides/image-resolution-print-web-guide/,yes,yes,sitemap-en.xml,2026-09-03,42,5,2,880,870,Image Resolution for Print vs Web - FunnyTools,"Print and web need different constraints. Choose pixels from final size and placement, then check text, fine lines, file weight, and platform scaling.",How to Choose Image Resolution for Print and Web Use,3,WebPage;Article;BreadcrumbList,,A_INTENDED_INDEXABLE; set=A+E
https://funnytools.win/en/guides/,en,hub,general,generated route (source template not uniquely resolved),content,yes,200 live verified,yes,,https://funnytools.win/en/guides/,yes,yes,sitemap-en.xml,2026-09-04,180,193,1,3038,3028,Education Statistics and Teacher Exam Guides - FunnyTools,"FunnyTools education statistics guides for T scores, Z scores, PR, teacher exam weighting, SPSS Levene, t tests, and ANOVA APA 7 reporting.",Education Statistics and Teacher Exam Guides,4,CollectionPage;BreadcrumbList,,A_INTENDED_INDEXABLE; set=A+E
https://funnytools.win/en/guides/json-formatter-trailing-comma-error-guide/,en,guide,text,src/pages/[...locale]/guides/[slug].astro,content,yes,200 live verified,yes,,https://funnytools.win/en/guides/json-formatter-trailing-comma-error-guide/,yes,yes,sitemap-en.xml,2026-09-03,39,5,2,808,798,JSON Parse Error: Find Trailing Commas - FunnyTools,"When JSON parsing fails, check trailing commas, double quotes, brackets, and control characters, then use a formatter to locate the exact line instead of guessing.",JSON Trailing Commas and Parse Errors: Locate the Real Problem,3,WebPage;Article;BreadcrumbList,,A_INTENDED_INDEXABLE; set=A+E
https://funnytools.win/en/guides/merge-pdf-bookmarks-navigation-guide/,en,guide,pdf,src/pages/[...locale]/guides/[slug].astro,content,yes,200 live verified,yes,,https://funnytools.win/en/guides/merge-pdf-bookmarks-navigation-guide/,yes,yes,sitemap-en.xml,2026-09-03,42,4,2,894,884,"Merged PDF: Check Bookmarks, Links & Navigation - FunnyTools","After merging PDFs, check bookmark hierarchy, table-of-contents links, page labels, and external links so readers can still navigate to the right section.",How to Check Bookmarks and Navigation After Merging PDFs,3,WebPage;Article;BreadcrumbList,,A_INTENDED_INDEXABLE; set=A+E
https://funnytools.win/en/guides/merge-pdf-page-size-orientation-guide/,en,guide,pdf,src/pages/[...locale]/guides/[slug].astro,content,yes,200 live verified,yes,,https://funnytools.win/en/guides/merge-pdf-page-size-orientation-guide/,yes,yes,sitemap-en.xml,2026-09-03,40,9,2,817,806,Merged PDF Page Sizes and Orientations Guide - FunnyTools,"Mixed A4, Letter, portrait, and landscape pages are not automatically corruption. Check each page, avoid needless scaling, and verify before printing.",How to Fix Mixed Page Sizes After Merging PDFs,3,WebPage;Article;BreadcrumbList,,A_INTENDED_INDEXABLE; set=A+E
https://funnytools.win/en/guides/merge-pdf-private-guide/,en,guide,pdf,src/pages/[...locale]/guides/[slug].astro,content,yes,200 live verified,yes,,https://funnytools.win/en/guides/merge-pdf-private-guide/,yes,yes,sitemap-en.xml,2026-07-17,41,14,2,723,713,Merge PDFs Privately Without Uploading Files - FunnyTools,"Merge contracts, transcripts, and other PDFs in your browser. Verify that files stay local, arrange pages safely, and avoid four common output mistakes.",How to merge PDF files without uploading them,4,WebPage;Article;FAQPage;BreadcrumbList,,A_INTENDED_INDEXABLE; set=A+E
https://funnytools.win/en/guides/merge-pdf-reading-order-checklist-guide/,en,guide,pdf,src/pages/[...locale]/guides/[slug].astro,content,yes,200 live verified,yes,,https://funnytools.win/en/guides/merge-pdf-reading-order-checklist-guide/,yes,yes,sitemap-en.xml,2026-09-03,42,9,2,854,845,Merged PDF Order: Reading Checklist - FunnyTools,"Plan PDF file order, covers, and versions before merging, then check continuity, orientation, bookmarks, links, and file size before delivery.",How to Check Reading Order After Merging PDFs,3,WebPage;Article;BreadcrumbList,,A_INTENDED_INDEXABLE; set=A+E
https://funnytools.win/en/guides/pdf-accessibility-reading-order-check-guide/,en,guide,pdf,src/pages/[...locale]/guides/[slug].astro,content,yes,200 live verified,yes,,https://funnytools.win/en/guides/pdf-accessibility-reading-order-check-guide/,yes,yes,sitemap-en.xml,2026-09-03,42,2,2,875,866,PDF Conversion Reading Order Checklist - FunnyTools,"After converting a PDF to Word or images, check headings, columns, tables, alternative text, and keyboard reading order for assistive-technology users.",How to Check Reading Order and Accessibility After PDF Conversion,3,WebPage;Article;BreadcrumbList,,A_INTENDED_INDEXABLE; set=A+E
https://funnytools.win/en/guides/pdf-compressor-email-attachment-guide/,en,guide,pdf,src/pages/[...locale]/guides/[slug].astro,content,yes,200 live verified,yes,,https://funnytools.win/en/guides/pdf-compressor-email-attachment-guide/,yes,yes,sitemap-en.xml,2026-09-03,42,5,2,937,927,Compress PDF for Email and Upload - FunnyTools,"Compress a PDF for email or upload: confirm the limit, preserve readable text and links, and test the real attachment flow.",How to Compress a PDF for Email Without Losing Usable Quality,3,WebPage;Article;BreadcrumbList,,A_INTENDED_INDEXABLE; set=A+E
https://funnytools.win/en/guides/pdf-compressor-form-fields-links-guide/,en,guide,pdf,src/pages/[...locale]/guides/[slug].astro,content,yes,200 live verified,yes,,https://funnytools.win/en/guides/pdf-compressor-form-fields-links-guide/,yes,yes,sitemap-en.xml,2026-09-03,42,3,2,895,885,PDF Compression: Check Forms and Links - FunnyTools,"After compressing a PDF, test form fields, checkboxes, links, attachments, and scripts instead of checking size alone; keep the source as a recovery baseline.",How to Check PDF Forms and Links After Compression,3,WebPage;Article;BreadcrumbList,,A_INTENDED_INDEXABLE; set=A+E
https://funnytools.win/en/guides/pdf-page-reorder-appendix-merge-check-guide/,en,guide,pdf,src/pages/[...locale]/guides/[slug].astro,content,yes,200 live verified,yes,,https://funnytools.win/en/guides/pdf-page-reorder-appendix-merge-check-guide/,yes,yes,sitemap-en.xml,2026-09-03,42,4,2,895,885,PDF Appendix Reorder: Pages and References - FunnyTools,"Reorder PDF appendices before merging: map versions and references, then check page labels, links, duplicates, and traceability in the final file.",How to Reorder PDF Appendices Before a Reliable Merge,3,WebPage;Article;BreadcrumbList,,A_INTENDED_INDEXABLE; set=A+E
