url,locale,page_type,cluster,tool_slug,current_status,http_status,canonical,robots,indexable,sitemap_present,lastmod,internal_link_count,crawl_depth,phase2b_treatment,phase2b_control,historical_gsc_clicks,historical_gsc_impressions,historical_gsc_avg_position,last_known_crawl,similarity_risk,editorial_leakage,unique_function,unique_search_intent,decision,decision_reason
https://funnytools.win/en/tools/markdown-previewer/,en,tool,text,markdown-previewer,200 live verified,200 local build,https://funnytools.win/en/tools/markdown-previewer/,"index,follow (implicit)",yes,yes,2026-09-03,42,1,no,no,0,5,12.8,2026-08-16T06:19:10Z,low,none,yes,UNKNOWN,PROTECT,"impressions=5, position=12.8"
https://funnytools.win/en/tools/merge-pdf/,en,tool,pdf,merge-pdf,200 live verified,200 local build,https://funnytools.win/en/tools/merge-pdf/,"index,follow (implicit)",yes,yes,2026-09-03,48,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,2026-08-23T03:32:46Z,low,none,yes,UNKNOWN,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/en/tools/mortgage-payment/,en,tool,money,mortgage-payment,200 live verified,200 local build,https://funnytools.win/en/tools/mortgage-payment/,"index,follow (implicit)",yes,yes,2026-09-03,42,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,2026-08-23T21:52:06Z,low,none,yes,UNKNOWN,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/en/tools/net-salary/,en,tool,money,net-salary,200 live verified,200 local build,https://funnytools.win/en/tools/net-salary/,"index,follow (implicit)",yes,yes,2026-09-03,42,1,no,yes,0,1,10,2026-08-17T07:34:16Z,low,none,yes,UNKNOWN,PROTECT,Phase 2B control P2B-03; Phase 2B control P2B-03
https://funnytools.win/en/tools/normalized-score-converter/,en,tool,statistics,normalized-score-converter,200 live verified,200 local build,https://funnytools.win/en/tools/normalized-score-converter/,"index,follow (implicit)",yes,yes,2026-09-03,41,1,no,yes,0,3,33.333333333333336,2026-08-16T14:05:36Z,low,none,yes,measured relationship present,PROTECT,Phase 2B control P2B-02; Phase 2B control P2B-02
https://funnytools.win/en/tools/overtime-pay/,en,tool,money,overtime-pay,200 live verified,200 local build,https://funnytools.win/en/tools/overtime-pay/,"index,follow (implicit)",yes,yes,2026-09-03,42,1,no,no,0,1,6,2026-07-31T12:40:38Z,low,none,yes,UNKNOWN,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/en/tools/password-generator/,en,tool,random,password-generator,200 live verified,200 local build,https://funnytools.win/en/tools/password-generator/,"index,follow (implicit)",yes,yes,2026-09-03,42,1,no,no,0,5,6.2,2026-08-18T03:32:25Z,low,none,yes,UNKNOWN,PROTECT,"impressions=5, position=6.2"
https://funnytools.win/en/tools/pdf-compressor/,en,tool,pdf,pdf-compressor,200 live verified,200 local build,https://funnytools.win/en/tools/pdf-compressor/,"index,follow (implicit)",yes,yes,2026-09-03,48,1,no,no,0,7,6.714285714285714,2026-08-17T02:44:22Z,low,none,yes,UNKNOWN,PROTECT,"impressions=7, position=6.714285714285714"
https://funnytools.win/en/tools/pdf-page-reorder/,en,tool,pdf,pdf-page-reorder,200 live verified,200 local build,https://funnytools.win/en/tools/pdf-page-reorder/,"index,follow (implicit)",yes,yes,2026-09-03,46,1,no,no,0,3,9.333333333333334,2026-08-18T05:19:26Z,low,none,yes,UNKNOWN,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/en/tools/pdf-table-to-excel/,en,tool,pdf,pdf-table-to-excel,200 live verified,200 local build,https://funnytools.win/en/tools/pdf-table-to-excel/,"index,follow (implicit)",yes,yes,2026-09-03,42,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,yes,UNKNOWN,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/en/tools/pdf-to-image/,en,tool,pdf,pdf-to-image,200 live verified,200 local build,https://funnytools.win/en/tools/pdf-to-image/,"index,follow (implicit)",yes,yes,2026-09-03,46,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,yes,UNKNOWN,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/en/tools/pdf-to-word/,en,tool,pdf,pdf-to-word,200 live verified,200 local build,https://funnytools.win/en/tools/pdf-to-word/,"index,follow (implicit)",yes,yes,2026-09-03,44,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,yes,UNKNOWN,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/en/tools/percentage-calculator/,en,tool,statistics,percentage-calculator,200 live verified,200 local build,https://funnytools.win/en/tools/percentage-calculator/,"index,follow (implicit)",yes,yes,2026-09-03,43,1,yes,no,0,2,2.5,2026-08-10T03:14:36Z,low,none,yes,UNKNOWN,PROTECT,Phase 2B treatment P2B-05; Phase 2B treatment P2B-05
https://funnytools.win/en/tools/percentile-rank-calculator/,en,tool,statistics,percentile-rank-calculator,200 live verified,200 local build,https://funnytools.win/en/tools/percentile-rank-calculator/,"index,follow (implicit)",yes,yes,2026-09-03,44,1,no,yes,0,2,5.5,2026-08-09T16:58:09Z,low,none,yes,measured relationship present,PROTECT,Phase 2B control P2B-05; Phase 2B control P2B-05
https://funnytools.win/en/tools/pie-chart-maker/,en,tool,draw,pie-chart-maker,200 live verified,200 local build,https://funnytools.win/en/tools/pie-chart-maker/,"index,follow (implicit)",yes,yes,2026-09-03,43,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,2026-08-22T02:36:59Z,low,none,yes,UNKNOWN,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/en/tools/png-to-jpg/,en,tool,image,png-to-jpg,200 live verified,200 local build,https://funnytools.win/en/tools/png-to-jpg/,"index,follow (implicit)",yes,yes,2026-09-03,44,1,no,no,0,2,8,2026-07-30T07:49:21Z,high,none,yes,measured relationship present,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/en/tools/pomodoro-timer/,en,tool,time,pomodoro-timer,200 live verified,200 local build,https://funnytools.win/en/tools/pomodoro-timer/,"index,follow (implicit)",yes,yes,2026-09-03,43,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,yes,UNKNOWN,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/en/tools/qr-code-generator/,en,tool,image,qr-code-generator,200 live verified,200 local build,https://funnytools.win/en/tools/qr-code-generator/,"index,follow (implicit)",yes,yes,2026-09-03,49,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,yes,UNKNOWN,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/en/tools/random-group-generator/,en,tool,random,random-group-generator,200 live verified,200 local build,https://funnytools.win/en/tools/random-group-generator/,"index,follow (implicit)",yes,yes,2026-09-03,47,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,yes,measured relationship present,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/en/tools/random-name-picker/,en,tool,random,random-name-picker,200 live verified,200 local build,https://funnytools.win/en/tools/random-name-picker/,"index,follow (implicit)",yes,yes,2026-09-03,46,1,no,no,0,6,3.8333333333333335,2026-08-22T01:03:54Z,low,none,yes,UNKNOWN,PROTECT,"impressions=6, position=3.8333333333333335"
https://funnytools.win/en/tools/random-number-picker/,en,tool,random,random-number-picker,200 live verified,200 local build,https://funnytools.win/en/tools/random-number-picker/,"index,follow (implicit)",yes,yes,2026-09-03,42,1,no,no,0,7,11.714285714285714,2026-08-01T01:53:16Z,low,none,yes,UNKNOWN,PROTECT,"impressions=7, position=11.714285714285714"
https://funnytools.win/en/tools/random-student-picker/,en,tool,study,random-student-picker,200 live verified,200 local build,https://funnytools.win/en/tools/random-student-picker/,"index,follow (implicit)",yes,yes,2026-09-03,47,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,yes,UNKNOWN,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/en/tools/random-wheel/,en,tool,random,random-wheel,200 live verified,200 local build,https://funnytools.win/en/tools/random-wheel/,"index,follow (implicit)",yes,yes,2026-09-03,45,1,no,no,0,8,12.125,2026-08-09T20:43:09Z,low,none,yes,UNKNOWN,PROTECT,"impressions=8, position=12.125"
https://funnytools.win/en/tools/remove-duplicate-lines/,en,tool,text,remove-duplicate-lines,200 live verified,200 local build,https://funnytools.win/en/tools/remove-duplicate-lines/,"index,follow (implicit)",yes,yes,2026-09-03,42,1,no,no,0,1,8,2026-08-18T22:00:49Z,low,none,yes,UNKNOWN,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/en/tools/remove-empty-lines/,en,tool,text,remove-empty-lines,200 live verified,200 local build,https://funnytools.win/en/tools/remove-empty-lines/,"index,follow (implicit)",yes,yes,2026-09-03,42,1,no,no,0,1,5,2026-08-21T10:57:53Z,low,none,yes,UNKNOWN,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/en/tools/rotate-pdf/,en,tool,pdf,rotate-pdf,200 live verified,200 local build,https://funnytools.win/en/tools/rotate-pdf/,"index,follow (implicit)",yes,yes,2026-09-03,43,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,yes,UNKNOWN,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/en/tools/savings-goal/,en,tool,money,savings-goal,200 live verified,200 local build,https://funnytools.win/en/tools/savings-goal/,"index,follow (implicit)",yes,yes,2026-09-03,42,1,no,no,0,15,49.733333333333334,2026-08-03T14:43:23Z,low,none,yes,UNKNOWN,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/en/tools/seating-chart/,en,tool,study,seating-chart,200 live verified,200 local build,https://funnytools.win/en/tools/seating-chart/,"index,follow (implicit)",yes,yes,2026-09-03,47,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,2026-08-23T16:44:46Z,low,none,yes,UNKNOWN,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/en/tools/sketchpad/,en,tool,draw,sketchpad,200 live verified,200 local build,https://funnytools.win/en/tools/sketchpad/,"index,follow (implicit)",yes,yes,2026-09-03,43,1,no,no,0,8,39.375,2026-07-18T18:47:00Z,low,none,yes,UNKNOWN,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/en/tools/sort-lines/,en,tool,text,sort-lines,200 live verified,200 local build,https://funnytools.win/en/tools/sort-lines/,"index,follow (implicit)",yes,yes,2026-09-03,42,1,no,no,0,2,6.5,2026-07-31T14:56:14Z,low,none,yes,UNKNOWN,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/en/tools/split-pdf/,en,tool,pdf,split-pdf,200 live verified,200 local build,https://funnytools.win/en/tools/split-pdf/,"index,follow (implicit)",yes,yes,2026-09-03,48,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,2026-08-18T02:22:46Z,low,none,yes,UNKNOWN,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/en/tools/spss-result-interpreter/,en,tool,statistics,spss-result-interpreter,200 live verified,200 local build,https://funnytools.win/en/tools/spss-result-interpreter/,"index,follow (implicit)",yes,yes,2026-09-03,46,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,yes,measured relationship present,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/en/tools/standard-deviation/,en,tool,statistics,standard-deviation,200 live verified,200 local build,https://funnytools.win/en/tools/standard-deviation/,"index,follow (implicit)",yes,yes,2026-09-03,45,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,2026-08-06T15:49:20Z,low,none,yes,measured relationship present,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/en/tools/stopwatch/,en,tool,time,stopwatch,200 live verified,200 local build,https://funnytools.win/en/tools/stopwatch/,"index,follow (implicit)",yes,yes,2026-09-03,42,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,yes,UNKNOWN,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/en/tools/t-score-calculator/,en,tool,statistics,t-score-calculator,200 live verified,200 local build,https://funnytools.win/en/tools/t-score-calculator/,"index,follow (implicit)",yes,yes,2026-09-03,48,1,no,no,0,4,30.75,2026-08-19T18:35:58Z,high,none,yes,measured relationship present,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/en/tools/teacher-exam-score-converter/,en,tool,statistics,teacher-exam-score-converter,200 live verified,200 local build,https://funnytools.win/en/tools/teacher-exam-score-converter/,"index,follow (implicit)",yes,yes,2026-09-03,44,1,no,no,0,8,22.75,2026-08-13T17:06:13Z,low,none,yes,measured relationship present,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/en/tools/this-or-that/,en,tool,random,this-or-that,200 live verified,200 local build,https://funnytools.win/en/tools/this-or-that/,"index,follow (implicit)",yes,yes,2026-09-03,43,1,no,no,1,32,16.34375,2026-08-18T22:17:36Z,low,none,yes,UNKNOWN,PROTECT,"historical clicks=1; impressions=32, position=16.34375"
https://funnytools.win/en/tools/timestamp-converter/,en,tool,time,timestamp-converter,200 live verified,200 local build,https://funnytools.win/en/tools/timestamp-converter/,"index,follow (implicit)",yes,yes,2026-09-03,42,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,2026-08-17T14:30:20Z,low,none,yes,UNKNOWN,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/en/tools/url-encoder/,en,tool,text,url-encoder,200 live verified,200 local build,https://funnytools.win/en/tools/url-encoder/,"index,follow (implicit)",yes,yes,2026-09-03,46,1,no,no,0,3,7,2026-08-13T19:08:39Z,low,none,yes,UNKNOWN,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/en/tools/uuid-generator/,en,tool,random,uuid-generator,200 live verified,200 local build,https://funnytools.win/en/tools/uuid-generator/,"index,follow (implicit)",yes,yes,2026-09-03,42,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-07T02:36:47Z,low,none,yes,UNKNOWN,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/en/tools/webp-to-jpg/,en,tool,image,webp-to-jpg,200 live verified,200 local build,https://funnytools.win/en/tools/webp-to-jpg/,"index,follow (implicit)",yes,yes,2026-09-03,42,1,no,no,0,1,7,2026-08-14T05:56:13Z,high,none,yes,measured relationship present,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/en/tools/weighted-average-calculator/,en,tool,statistics,weighted-average-calculator,200 live verified,200 local build,https://funnytools.win/en/tools/weighted-average-calculator/,"index,follow (implicit)",yes,yes,2026-09-03,45,1,no,no,0,1,5,2026-08-17T06:07:54Z,low,none,yes,measured relationship present,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/en/tools/what-to-eat/,en,tool,random,what-to-eat,200 live verified,200 local build,https://funnytools.win/en/tools/what-to-eat/,"index,follow (implicit)",yes,yes,2026-09-03,43,1,no,no,0,6,18.833333333333332,2026-08-19T10:01:34Z,low,none,yes,UNKNOWN,PROTECT,"impressions=6, position=18.833333333333332"
https://funnytools.win/en/tools/word-counter/,en,tool,text,word-counter,200 live verified,200 local build,https://funnytools.win/en/tools/word-counter/,"index,follow (implicit)",yes,yes,2026-09-03,45,1,no,no,0,4,14.75,2026-08-10T03:10:56Z,low,none,yes,UNKNOWN,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/en/tools/z-score-calculator/,en,tool,statistics,z-score-calculator,200 live verified,200 local build,https://funnytools.win/en/tools/z-score-calculator/,"index,follow (implicit)",yes,yes,2026-09-03,46,1,no,no,0,1,6,2026-08-15T05:34:05Z,low,none,yes,measured relationship present,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/en/wedding-seating-conflict-solver/,en,other-legitimate,UNKNOWN,,200 local build,200 local build,https://funnytools.win/en/wedding-seating-conflict-solver/,"index, follow",yes,yes,2026-09-14,UNKNOWN,UNKNOWN,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,none,UNKNOWN,UNKNOWN,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/en/workflows/,en,hub,drawing,,200 live verified,200 local build,https://funnytools.win/en/workflows/,"index,follow (implicit)",yes,yes,2026-07-31,54,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,2026-08-17T01:30:19Z,low,none,UNKNOWN,UNKNOWN,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/en/workflows/creator-social-toolkit/,en,workflow,general,,200 live verified,200 local build,https://funnytools.win/en/workflows/creator-social-toolkit/,"index,follow (implicit)",yes,yes,2026-09-03,48,1,no,no,0,2,6,2026-08-23T02:56:33Z,low,none,UNKNOWN,UNKNOWN,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/en/workflows/daily-decision-toolkit/,en,workflow,general,,200 live verified,200 local build,https://funnytools.win/en/workflows/daily-decision-toolkit/,"index,follow (implicit)",yes,yes,2026-09-03,44,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,UNKNOWN,UNKNOWN,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/en/workflows/graduate-statistics-report-toolkit/,en,workflow,statistics,,200 live verified,200 local build,https://funnytools.win/en/workflows/graduate-statistics-report-toolkit/,"index,follow (implicit)",yes,yes,2026-09-03,46,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,2026-08-19T17:22:29Z,low,none,UNKNOWN,UNKNOWN,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/en/workflows/office-document-toolkit/,en,workflow,pdf,,200 live verified,200 local build,https://funnytools.win/en/workflows/office-document-toolkit/,"index,follow (implicit)",yes,yes,2026-09-03,50,1,no,no,0,1,4,2026-08-23T14:02:58Z,low,none,UNKNOWN,UNKNOWN,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/en/workflows/student-report-toolkit/,en,workflow,general,,200 live verified,200 local build,https://funnytools.win/en/workflows/student-report-toolkit/,"index,follow (implicit)",yes,yes,2026-09-03,48,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,2026-08-10T07:00:11Z,low,none,UNKNOWN,UNKNOWN,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/en/workflows/teacher-classroom-random-toolkit/,en,workflow,random,,200 live verified,200 local build,https://funnytools.win/en/workflows/teacher-classroom-random-toolkit/,"index,follow (implicit)",yes,yes,2026-09-03,51,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,UNKNOWN,UNKNOWN,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/en/workflows/teacher-exam-score-toolkit/,en,workflow,statistics,,200 live verified,200 local build,https://funnytools.win/en/workflows/teacher-exam-score-toolkit/,"index,follow (implicit)",yes,yes,2026-09-03,46,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,2026-08-10T03:03:04Z,low,none,UNKNOWN,measured relationship present,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/es/,es,home,general,,200 live verified,200 local build,https://funnytools.win/es/,"index,follow (implicit)",yes,yes,2026-09-10,323,0,no,no,0,7,5.857142857142857,2026-08-27T03:42:42Z,high,none,UNKNOWN,measured relationship present,PROTECT,"impressions=7, position=5.857142857142857"
https://funnytools.win/es/apoyar-funnytools/,es,support,general,,200 live verified,200 local build,https://funnytools.win/es/apoyar-funnytools/,"index,follow (implicit)",yes,yes,2026-07-29,161,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,2026-08-19T17:32:10Z,high,none,UNKNOWN,measured relationship present,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/es/aviso-legal/,es,other,general,,200 live verified,200 local build,https://funnytools.win/es/aviso-legal/,"index,follow (implicit)",yes,yes,2026-07-29,166,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,2026-08-19T16:38:20Z,high,none,UNKNOWN,measured relationship present,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/es/categorias/azar/,es,category,random,,200 live verified,200 local build,https://funnytools.win/es/categorias/azar/,"index,follow (implicit)",yes,yes,2026-07-28,171,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,2026-07-31T17:00:50Z,high,none,UNKNOWN,measured relationship present,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/es/categorias/dibujo/,es,category,draw,,200 live verified,200 local build,https://funnytools.win/es/categorias/dibujo/,"index,follow (implicit)",yes,yes,2026-07-29,164,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,2026-08-03T16:24:22Z,low,none,UNKNOWN,measured relationship present,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/es/categorias/dinero/,es,category,money,,200 live verified,200 local build,https://funnytools.win/es/categorias/dinero/,"index,follow (implicit)",yes,yes,2026-07-28,167,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,2026-08-19T18:15:18Z,low,none,UNKNOWN,UNKNOWN,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/es/categorias/estadistica/,es,category,statistics,,200 live verified,200 local build,https://funnytools.win/es/categorias/estadistica/,"index,follow (implicit)",yes,yes,2026-07-29,173,1,no,no,0,1,2,2026-08-20T18:36:57Z,high,none,UNKNOWN,measured relationship present,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/es/categorias/estudio/,es,category,study,,200 live verified,200 local build,https://funnytools.win/es/categorias/estudio/,"index,follow (implicit)",yes,yes,2026-07-28,166,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,high,none,UNKNOWN,measured relationship present,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/es/categorias/imagen/,es,category,image,,200 live verified,200 local build,https://funnytools.win/es/categorias/imagen/,"index,follow (implicit)",yes,yes,2026-07-29,172,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,high,none,UNKNOWN,measured relationship present,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/es/categorias/pdf/,es,category,pdf,,200 live verified,200 local build,https://funnytools.win/es/categorias/pdf/,"index,follow (implicit)",yes,yes,2026-07-29,170,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,2026-08-17T05:07:55Z,high,none,UNKNOWN,measured relationship present,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/es/categorias/texto/,es,category,text,,200 live verified,200 local build,https://funnytools.win/es/categorias/texto/,"index,follow (implicit)",yes,yes,2026-07-29,173,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,2026-08-13T12:06:29Z,high,none,UNKNOWN,measured relationship present,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/es/categorias/tiempo/,es,category,time,,200 live verified,200 local build,https://funnytools.win/es/categorias/tiempo/,"index,follow (implicit)",yes,yes,2026-07-28,169,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,UNKNOWN,measured relationship present,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/es/como-funcionan-las-herramientas/,es,legal,general,,200 live verified,200 local build,https://funnytools.win/es/como-funcionan-las-herramientas/,"index,follow (implicit)",yes,yes,2026-07-29,162,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,high,none,UNKNOWN,measured relationship present,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/es/condiciones-de-uso/,es,legal,general,,200 live verified,200 local build,https://funnytools.win/es/condiciones-de-uso/,"index,follow (implicit)",yes,yes,2026-07-29,162,1,no,no,0,1,7,2026-08-21T17:18:29Z,high,none,UNKNOWN,measured relationship present,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/es/contacto/,es,legal,general,,200 live verified,200 local build,https://funnytools.win/es/contacto/,"index,follow (implicit)",yes,yes,2026-07-29,161,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,high,none,UNKNOWN,measured relationship present,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/es/estadisticas-educativas/,es,other,statistics,,200 live verified,200 local build,https://funnytools.win/es/estadisticas-educativas/,"index,follow (implicit)",yes,yes,2026-07-29,178,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-07T00:06:46Z,high,none,UNKNOWN,measured relationship present,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/es/flujos/,es,hub,drawing,,200 live verified,200 local build,https://funnytools.win/es/flujos/,"index,follow (implicit)",yes,yes,2026-07-29,187,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,high,none,UNKNOWN,measured relationship present,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/es/flujos/actividades-aleatorias-aula/,es,workflow,random,,200 live verified,200 local build,https://funnytools.win/es/flujos/actividades-aleatorias-aula/,"index,follow (implicit)",yes,yes,2026-07-29,170,2,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,high,none,UNKNOWN,measured relationship present,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/es/flujos/calcular-nota-oposicion-docente/,es,workflow,statistics,,200 live verified,200 local build,https://funnytools.win/es/flujos/calcular-nota-oposicion-docente/,"index,follow (implicit)",yes,yes,2026-07-29,166,2,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,UNKNOWN,UNKNOWN,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/es/flujos/contenido-redes-sociales/,es,workflow,general,,200 live verified,200 local build,https://funnytools.win/es/flujos/contenido-redes-sociales/,"index,follow (implicit)",yes,yes,2026-07-29,167,2,no,no,UNKNOWN,UNKNOWN,UNKNOWN,2026-08-19T16:25:06Z,high,none,UNKNOWN,measured relationship present,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/es/flujos/decisiones-cotidianas/,es,workflow,general,,200 live verified,200 local build,https://funnytools.win/es/flujos/decisiones-cotidianas/,"index,follow (implicit)",yes,yes,2026-07-29,166,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,high,none,UNKNOWN,measured relationship present,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/es/flujos/documentos-oficina/,es,workflow,pdf,,200 live verified,200 local build,https://funnytools.win/es/flujos/documentos-oficina/,"index,follow (implicit)",yes,yes,2026-07-29,171,2,no,no,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T12:06:18Z,low,none,UNKNOWN,measured relationship present,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/es/flujos/entrega-informe-estudiantil/,es,workflow,general,,200 live verified,200 local build,https://funnytools.win/es/flujos/entrega-informe-estudiantil/,"index,follow (implicit)",yes,yes,2026-07-29,172,2,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,high,none,UNKNOWN,measured relationship present,OBSERVE,No destructive decision without row-level evidence.
